"","GEOID","NAME","variable","estimate","moe","label","concept"
"1580","29187","St. Francois County, Missouri","S1903_C03_001",54813,3857,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1581","29189","St. Louis County, Missouri","S1903_C03_001",81340,1143,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1582","29195","Saline County, Missouri","S1903_C03_001",56566,3401,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1583","29197","Schuyler County, Missouri","S1903_C03_001",56023,2785,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1584","29199","Scotland County, Missouri","S1903_C03_001",67568,4430,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1585","29201","Scott County, Missouri","S1903_C03_001",58847,4433,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1586","29203","Shannon County, Missouri","S1903_C03_001",59000,8604,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1587","29205","Shelby County, Missouri","S1903_C03_001",52127,4896,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1588","29207","Stoddard County, Missouri","S1903_C03_001",54067,4113,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1589","29209","Stone County, Missouri","S1903_C03_001",61323,2272,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1590","29211","Sullivan County, Missouri","S1903_C03_001",55500,4677,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1591","29213","Taney County, Missouri","S1903_C03_001",58258,2800,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1592","29215","Texas County, Missouri","S1903_C03_001",48055,3638,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1593","29217","Vernon County, Missouri","S1903_C03_001",54519,5230,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1594","29219","Warren County, Missouri","S1903_C03_001",77989,4738,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1595","29221","Washington County, Missouri","S1903_C03_001",51886,4268,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1596","29223","Wayne County, Missouri","S1903_C03_001",43393,4123,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1597","29225","Webster County, Missouri","S1903_C03_001",69731,2598,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1598","29227","Worth County, Missouri","S1903_C03_001",46167,4590,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1599","29229","Wright County, Missouri","S1903_C03_001",47304,3000,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1600","29510","St. Louis city, Missouri","S1903_C03_001",55279,1530,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1601","30001","Beaverhead County, Montana","S1903_C03_001",58072,2248,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1602","30003","Big Horn County, Montana","S1903_C03_001",56680,2608,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1603","30005","Blaine County, Montana","S1903_C03_001",65050,6474,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1604","30007","Broadwater County, Montana","S1903_C03_001",63636,10953,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1605","30009","Carbon County, Montana","S1903_C03_001",71017,4568,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1606","30011","Carter County, Montana","S1903_C03_001",52171,11434,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1607","30013","Cascade County, Montana","S1903_C03_001",66203,2345,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1608","30015","Chouteau County, Montana","S1903_C03_001",56927,6199,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1609","30017","Custer County, Montana","S1903_C03_001",63585,6030,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1610","30019","Daniels County, Montana","S1903_C03_001",58000,16790,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1611","30021","Dawson County, Montana","S1903_C03_001",70953,4534,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1612","30023","Deer Lodge County, Montana","S1903_C03_001",49533,4173,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1613","30025","Fallon County, Montana","S1903_C03_001",72284,8554,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1614","30027","Fergus County, Montana","S1903_C03_001",59731,5717,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1615","30029","Flathead County, Montana","S1903_C03_001",71327,1749,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1616","30031","Gallatin County, Montana","S1903_C03_001",87454,3078,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1617","30033","Garfield County, Montana","S1903_C03_001",61750,14774,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1618","30035","Glacier County, Montana","S1903_C03_001",45129,6983,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1619","30037","Golden Valley County, Montana","S1903_C03_001",57353,12734,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1620","30039","Granite County, Montana","S1903_C03_001",54646,7926,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1621","30041","Hill County, Montana","S1903_C03_001",55313,6708,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1622","30043","Jefferson County, Montana","S1903_C03_001",76576,6927,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1623","30045","Judith Basin County, Montana","S1903_C03_001",55417,12144,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1624","30047","Lake County, Montana","S1903_C03_001",61965,2758,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1625","30049","Lewis and Clark County, Montana","S1903_C03_001",74543,3600,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1626","30051","Liberty County, Montana","S1903_C03_001",53264,9114,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1627","30053","Lincoln County, Montana","S1903_C03_001",47018,3863,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1628","30055","McCone County, Montana","S1903_C03_001",71842,15598,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1629","30057","Madison County, Montana","S1903_C03_001",67420,6280,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1630","30059","Meagher County, Montana","S1903_C03_001",56215,11153,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1631","30061","Mineral County, Montana","S1903_C03_001",61117,6443,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1632","30063","Missoula County, Montana","S1903_C03_001",71246,2330,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1633","30065","Musselshell County, Montana","S1903_C03_001",59010,3849,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1634","30067","Park County, Montana","S1903_C03_001",66607,4861,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1635","30069","Petroleum County, Montana","S1903_C03_001",59318,11988,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1636","30071","Phillips County, Montana","S1903_C03_001",58156,11277,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1637","30073","Pondera County, Montana","S1903_C03_001",53500,7805,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1638","30075","Powder River County, Montana","S1903_C03_001",68009,13645,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1639","30077","Powell County, Montana","S1903_C03_001",63432,6840,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1640","30079","Prairie County, Montana","S1903_C03_001",45192,7928,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1641","30081","Ravalli County, Montana","S1903_C03_001",71323,2500,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1642","30083","Richland County, Montana","S1903_C03_001",69578,6505,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1643","30085","Roosevelt County, Montana","S1903_C03_001",53125,2907,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1644","30087","Rosebud County, Montana","S1903_C03_001",56430,3806,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1645","30089","Sanders County, Montana","S1903_C03_001",54035,5623,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1646","30091","Sheridan County, Montana","S1903_C03_001",63654,10591,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1647","30093","Silver Bow County, Montana","S1903_C03_001",57504,3994,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1648","30095","Stillwater County, Montana","S1903_C03_001",81503,5650,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1649","30097","Sweet Grass County, Montana","S1903_C03_001",69426,7648,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1650","30099","Teton County, Montana","S1903_C03_001",67766,6715,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1651","30101","Toole County, Montana","S1903_C03_001",53693,4191,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"1652","30103","Treasure County, Montana","S1903_C03_001",73036,10923,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
